customer_id,transaction_date,transaction_amount,transaction_type,transaction_description
895,48:43.2,2997,payment,Grocery Shopping
896,17:45.7,8497,withdrawal,ATM Withdrawal
896,00:36.3,8390,payment,Grocery Shopping
896,15:04.3,4324,deposit,Salary Deposit
896,29:50.4,9555,withdrawal,Bill Payment
896,50:09.5,562,payment,Grocery Shopping
896,51:25.9,8917,deposit,Salary Deposit
896,59:23.5,4383,deposit,Cash Deposit
896,02:37.7,9472,withdrawal,Bill Payment
896,27:41.5,523,deposit,Salary Deposit
897,18:12.0,6699,payment,Online Purchase
897,19:08.7,7704,payment,Online Purchase
897,25:56.3,9866,withdrawal,Online Transfer
897,51:25.8,8400,deposit,Check Deposit
897,19:42.9,3820,payment,Online Purchase
897,43:04.3,4987,withdrawal,ATM Withdrawal
897,34:09.8,6445,withdrawal,Bill Payment
899,51:39.2,8121,deposit,Salary Deposit
899,19:49.9,5619,payment,Grocery Shopping
899,19:37.8,2145,deposit,Cash Deposit
899,21:42.2,5789,withdrawal,Online Transfer
899,46:07.4,1325,withdrawal,Bill Payment
899,10:30.7,9628,deposit,Check Deposit
899,45:09.4,4414,deposit,Salary Deposit
899,43:04.6,1418,withdrawal,Bill Payment
901,38:37.7,6963,payment,Grocery Shopping
901,35:40.3,4701,withdrawal,Bill Payment
901,21:06.8,2047,payment,Online Purchase
901,55:21.0,1372,payment,Online Purchase
901,42:51.0,9970,deposit,Salary Deposit
901,30:31.3,1097,deposit,Check Deposit
901,52:25.9,9537,payment,Grocery Shopping
901,18:55.8,254,deposit,Salary Deposit
901,57:12.1,9522,deposit,Cash Deposit
902,33:11.2,2588,payment,Grocery Shopping
902,13:19.7,7614,payment,Online Purchase
902,03:02.4,5455,deposit,Check Deposit
902,07:56.7,1562,withdrawal,Online Transfer
902,13:17.4,8485,withdrawal,ATM Withdrawal
902,17:34.0,4336,deposit,Cash Deposit
903,18:43.2,1653,withdrawal,Online Transfer
903,03:42.3,1847,deposit,Salary Deposit
903,02:07.2,9070,withdrawal,Bill Payment
903,17:13.0,635,withdrawal,Bill Payment
904,55:52.7,9244,payment,Restaurant Bill
904,53:43.8,4514,deposit,Salary Deposit
904,52:22.4,7814,withdrawal,Online Transfer
904,26:34.3,1891,withdrawal,ATM Withdrawal
904,37:29.3,5922,deposit,Cash Deposit
904,15:56.2,3131,deposit,Check Deposit
904,51:06.0,3194,withdrawal,ATM Withdrawal
905,02:47.4,1658,payment,Restaurant Bill
905,40:01.6,1946,payment,Grocery Shopping
905,30:11.3,2019,deposit,Cash Deposit
905,03:47.9,3072,deposit,Cash Deposit
905,46:24.4,9061,payment,Online Purchase
905,32:38.3,2061,payment,Grocery Shopping
905,44:35.9,5483,withdrawal,Online Transfer
906,35:01.2,1773,payment,Restaurant Bill
906,38:45.3,3500,withdrawal,Online Transfer
906,12:34.4,8560,deposit,Salary Deposit
906,05:57.3,8489,payment,Grocery Shopping
906,59:32.5,1888,withdrawal,Online Transfer
906,17:17.0,4144,payment,Restaurant Bill
907,11:02.9,2815,deposit,Check Deposit
907,52:13.4,3843,deposit,Check Deposit
908,55:32.5,731,deposit,Salary Deposit
908,15:05.7,9161,payment,Grocery Shopping
908,13:14.9,7378,deposit,Check Deposit
908,12:33.6,7497,payment,Online Purchase
908,14:15.6,2622,deposit,Check Deposit
908,39:41.6,2291,withdrawal,Online Transfer
908,18:15.4,6709,withdrawal,Online Transfer
909,00:07.7,8532,withdrawal,ATM Withdrawal
909,51:58.4,7868,deposit,Salary Deposit
911,58:28.1,9375,payment,Grocery Shopping
912,52:05.4,6783,deposit,Cash Deposit
912,59:32.4,2972,payment,Online Purchase
912,03:16.7,5817,payment,Grocery Shopping
912,13:27.0,6993,payment,Online Purchase
912,40:44.5,7580,payment,Grocery Shopping
912,39:44.1,2669,deposit,Check Deposit
912,24:14.0,5276,deposit,Check Deposit
912,48:58.7,2100,payment,Restaurant Bill
912,11:34.4,5305,withdrawal,Online Transfer
913,47:36.6,7441,withdrawal,Bill Payment
913,23:27.7,7866,payment,Restaurant Bill
914,56:47.9,5150,payment,Online Purchase
915,41:23.4,4249,payment,Restaurant Bill
916,00:28.7,376,withdrawal,Online Transfer
917,21:05.2,4921,withdrawal,Bill Payment
917,49:55.4,6232,withdrawal,Online Transfer
917,46:20.2,4916,deposit,Salary Deposit
917,39:56.9,9287,payment,Restaurant Bill
917,21:04.7,6255,payment,Restaurant Bill
917,21:59.4,6024,payment,Online Purchase
918,19:58.4,6437,withdrawal,Bill Payment
918,55:03.4,6208,deposit,Check Deposit
918,55:34.7,9423,payment,Online Purchase
918,33:15.2,5389,deposit,Check Deposit
919,56:36.9,6881,deposit,Check Deposit
919,42:04.6,8903,deposit,Cash Deposit
919,52:02.0,5022,payment,Grocery Shopping
920,25:10.9,4069,withdrawal,Bill Payment
920,47:02.7,2268,deposit,Salary Deposit
922,34:18.3,4614,deposit,Salary Deposit
922,48:56.3,9545,deposit,Salary Deposit
922,40:01.2,3451,withdrawal,Bill Payment
922,19:40.9,5909,withdrawal,Online Transfer
923,11:46.6,7222,payment,Restaurant Bill
923,35:34.2,8277,deposit,Salary Deposit
923,34:34.1,9404,payment,Online Purchase
923,14:50.4,9465,payment,Online Purchase
923,20:02.9,4114,payment,Restaurant Bill
923,25:21.6,169,deposit,Cash Deposit
923,07:51.3,1926,deposit,Check Deposit
923,15:23.9,4174,payment,Grocery Shopping
924,24:32.5,7190,payment,Restaurant Bill
925,48:06.0,492,deposit,Check Deposit
925,15:18.9,5690,withdrawal,Bill Payment
925,58:46.3,792,deposit,Salary Deposit
925,21:37.7,8292,payment,Online Purchase
925,18:30.9,1152,payment,Grocery Shopping
925,24:27.5,5472,withdrawal,Bill Payment
927,27:56.0,9662,deposit,Check Deposit
927,38:02.7,7043,payment,Online Purchase
927,29:53.2,3485,deposit,Cash Deposit
927,00:31.9,1847,deposit,Salary Deposit
927,06:37.4,3485,payment,Grocery Shopping
927,52:59.1,6819,withdrawal,Online Transfer
927,14:57.5,436,withdrawal,ATM Withdrawal
927,23:21.7,6690,deposit,Salary Deposit
929,22:34.2,3455,deposit,Cash Deposit
929,13:18.9,4860,withdrawal,Bill Payment
929,15:39.0,9398,payment,Online Purchase
929,44:57.6,9407,withdrawal,Online Transfer
929,46:09.9,1360,payment,Grocery Shopping
929,50:53.1,6508,deposit,Check Deposit
929,46:47.2,3085,payment,Online Purchase
929,16:41.8,1027,deposit,Check Deposit
929,38:38.8,9291,deposit,Check Deposit
930,52:11.8,8833,deposit,Cash Deposit
930,54:12.3,9090,deposit,Salary Deposit
930,45:24.5,3207,withdrawal,Online Transfer
931,43:24.7,2591,payment,Grocery Shopping
931,01:33.6,9418,payment,Online Purchase
931,06:28.3,5836,deposit,Cash Deposit
931,26:31.2,8035,withdrawal,Bill Payment
931,35:11.6,605,withdrawal,Bill Payment
931,34:27.6,6963,withdrawal,Bill Payment
931,49:55.8,7691,withdrawal,ATM Withdrawal
932,07:13.3,5533,deposit,Cash Deposit
932,07:46.7,6595,payment,Online Purchase
932,13:34.1,1391,payment,Online Purchase
932,00:34.7,7174,withdrawal,ATM Withdrawal
934,52:02.7,6945,deposit,Cash Deposit
935,00:53.1,4011,deposit,Cash Deposit
935,07:48.9,8303,deposit,Check Deposit
935,00:22.6,8118,withdrawal,Bill Payment
936,37:08.3,9567,payment,Grocery Shopping
936,17:40.2,4415,payment,Restaurant Bill
936,45:44.9,4241,deposit,Check Deposit
936,16:57.3,8115,withdrawal,Bill Payment
937,40:35.8,195,withdrawal,ATM Withdrawal
937,11:50.1,2862,withdrawal,Bill Payment
937,16:04.9,6182,withdrawal,ATM Withdrawal
937,40:57.5,9928,deposit,Cash Deposit
937,09:17.9,505,deposit,Check Deposit
937,08:35.5,274,payment,Restaurant Bill
937,44:47.4,328,payment,Restaurant Bill
937,52:03.1,5306,deposit,Check Deposit
937,02:22.1,1382,payment,Online Purchase
938,36:35.7,4307,payment,Online Purchase
938,14:37.8,9665,deposit,Salary Deposit
938,17:15.6,207,payment,Grocery Shopping
938,35:31.0,5987,payment,Grocery Shopping
939,04:43.9,1755,payment,Online Purchase
939,07:09.6,5159,payment,Grocery Shopping
939,00:09.0,8742,deposit,Salary Deposit
940,47:26.6,4337,payment,Grocery Shopping
940,22:45.8,1098,deposit,Check Deposit
940,17:34.2,920,payment,Restaurant Bill
940,56:38.6,2613,withdrawal,Online Transfer
940,54:08.2,5421,payment,Online Purchase
940,49:14.4,6062,deposit,Cash Deposit
940,51:57.0,3734,withdrawal,Bill Payment
940,14:53.5,3165,withdrawal,Bill Payment
941,54:10.4,5291,deposit,Check Deposit
941,29:50.9,187,payment,Grocery Shopping
941,01:44.1,829,deposit,Check Deposit
941,59:34.3,5330,deposit,Salary Deposit
941,02:09.3,5726,withdrawal,ATM Withdrawal
942,56:55.7,2532,payment,Grocery Shopping
942,46:14.3,9541,withdrawal,Bill Payment
942,25:54.4,8095,withdrawal,Bill Payment
942,52:58.6,163,payment,Restaurant Bill
942,36:59.4,6973,deposit,Cash Deposit
943,15:02.0,3119,payment,Online Purchase
943,52:51.2,9326,deposit,Salary Deposit
943,17:55.4,2407,payment,Online Purchase
943,00:37.9,1311,deposit,Salary Deposit
943,17:03.1,1473,payment,Restaurant Bill
944,38:38.3,360,withdrawal,Bill Payment
944,55:49.0,2127,deposit,Check Deposit
944,28:21.7,9714,deposit,Salary Deposit
944,02:07.2,3644,withdrawal,ATM Withdrawal
944,45:20.6,5144,withdrawal,ATM Withdrawal
944,11:49.3,6333,payment,Online Purchase
944,19:25.5,9149,deposit,Salary Deposit
944,01:29.1,4350,deposit,Cash Deposit
945,55:31.3,2699,withdrawal,Bill Payment
945,03:18.6,9472,deposit,Check Deposit
945,30:50.3,2782,withdrawal,Bill Payment
945,50:51.1,5455,payment,Grocery Shopping
945,43:00.4,3676,deposit,Cash Deposit
945,51:35.7,419,payment,Online Purchase
946,01:04.4,6073,payment,Online Purchase
946,45:56.1,5495,withdrawal,Bill Payment
946,38:12.8,3234,payment,Grocery Shopping
946,22:33.8,5265,payment,Restaurant Bill
946,46:09.6,4093,deposit,Check Deposit
946,16:26.6,4480,deposit,Check Deposit
946,42:34.3,8456,deposit,Cash Deposit
946,09:43.8,6633,withdrawal,Bill Payment
946,41:14.6,5571,deposit,Check Deposit
947,11:53.1,7048,withdrawal,Online Transfer
947,28:43.7,7371,payment,Restaurant Bill
948,06:29.4,5065,withdrawal,Bill Payment
948,11:54.8,9182,payment,Online Purchase
948,22:47.4,4139,payment,Restaurant Bill
948,29:02.3,7768,deposit,Cash Deposit
948,07:04.3,4077,payment,Online Purchase
948,35:37.2,5377,deposit,Salary Deposit
948,27:29.9,7221,deposit,Salary Deposit
948,55:02.0,6572,deposit,Cash Deposit
949,29:19.1,6825,withdrawal,Online Transfer
949,25:02.3,355,payment,Restaurant Bill
949,49:35.5,7256,payment,Restaurant Bill
949,12:01.6,9523,withdrawal,Bill Payment
950,03:01.9,3016,payment,Online Purchase
951,21:53.8,5086,deposit,Salary Deposit
951,06:43.0,632,withdrawal,ATM Withdrawal
951,42:38.5,6422,payment,Restaurant Bill
951,53:23.6,9109,withdrawal,Online Transfer
951,37:00.1,8234,withdrawal,Bill Payment
951,28:23.7,517,deposit,Salary Deposit
952,34:50.5,6217,payment,Online Purchase
952,51:53.9,5476,withdrawal,Bill Payment
952,43:11.6,3280,payment,Online Purchase
952,22:22.7,893,payment,Online Purchase
952,55:28.9,2047,payment,Online Purchase
952,32:52.2,4190,deposit,Check Deposit
952,07:55.5,2133,payment,Grocery Shopping
952,23:27.5,5590,deposit,Salary Deposit
953,25:43.5,2003,deposit,Salary Deposit
953,06:24.7,3194,deposit,Check Deposit
953,01:18.1,8101,deposit,Check Deposit
953,36:11.6,8522,deposit,Check Deposit
953,09:54.4,3676,payment,Restaurant Bill
953,43:47.4,7612,withdrawal,Bill Payment
954,18:07.3,7336,withdrawal,ATM Withdrawal
954,14:10.0,3209,payment,Restaurant Bill
954,00:59.8,9863,deposit,Salary Deposit
954,41:01.2,8471,deposit,Check Deposit
954,13:26.0,7162,deposit,Cash Deposit
954,35:10.5,1848,payment,Online Purchase
954,46:28.0,7676,deposit,Cash Deposit
955,41:30.9,5424,deposit,Check Deposit
955,24:31.8,1233,deposit,Cash Deposit
955,19:09.3,7053,withdrawal,Bill Payment
955,06:12.9,5307,payment,Restaurant Bill
955,16:19.8,6978,deposit,Cash Deposit
955,52:40.1,6084,withdrawal,ATM Withdrawal
956,16:00.1,1979,payment,Restaurant Bill
956,35:28.3,8971,withdrawal,Online Transfer
956,02:38.9,3801,payment,Restaurant Bill
956,54:23.5,6144,withdrawal,Online Transfer
956,28:07.0,7073,payment,Grocery Shopping
956,27:23.1,1014,withdrawal,Bill Payment
957,03:05.4,3948,deposit,Check Deposit
957,12:28.7,8354,deposit,Salary Deposit
957,11:14.3,4863,withdrawal,ATM Withdrawal
957,12:11.2,7372,payment,Online Purchase
957,41:51.5,7489,deposit,Salary Deposit
957,16:10.5,4526,payment,Online Purchase
957,46:08.6,7900,payment,Grocery Shopping
958,33:45.6,312,deposit,Check Deposit
958,09:49.9,7709,payment,Online Purchase
958,03:07.6,921,withdrawal,ATM Withdrawal
958,39:11.0,7556,payment,Restaurant Bill
958,00:09.1,1727,withdrawal,ATM Withdrawal
959,44:23.6,6278,payment,Grocery Shopping
959,30:38.0,5459,deposit,Salary Deposit
959,43:00.9,6619,withdrawal,ATM Withdrawal
960,29:02.4,9666,deposit,Cash Deposit
960,39:11.7,6193,payment,Grocery Shopping
960,17:26.4,2296,deposit,Salary Deposit
960,58:28.6,3564,payment,Online Purchase
960,09:32.1,2281,payment,Restaurant Bill
960,15:48.8,4398,payment,Online Purchase
960,26:47.6,2249,payment,Grocery Shopping
960,37:07.3,4585,payment,Online Purchase
961,37:43.1,2913,payment,Grocery Shopping
961,08:52.5,9970,payment,Online Purchase
961,57:27.5,4978,deposit,Salary Deposit
962,41:15.6,3129,withdrawal,Online Transfer
962,54:10.7,773,deposit,Check Deposit
962,13:26.1,6660,withdrawal,ATM Withdrawal
962,23:49.2,5996,withdrawal,Bill Payment
962,21:04.7,5809,deposit,Cash Deposit
962,18:05.7,586,withdrawal,Bill Payment
963,53:41.8,9444,payment,Grocery Shopping
963,13:00.6,9614,deposit,Salary Deposit
963,55:51.3,7411,withdrawal,Online Transfer
963,08:35.7,8122,withdrawal,Bill Payment
963,01:02.9,2316,payment,Restaurant Bill
963,56:50.4,7185,payment,Grocery Shopping
964,39:24.7,6485,deposit,Check Deposit
964,02:21.8,5991,payment,Online Purchase
964,50:25.6,985,payment,Restaurant Bill
964,46:09.4,739,deposit,Check Deposit
965,10:18.7,8437,withdrawal,ATM Withdrawal
965,09:37.5,8094,payment,Online Purchase
965,38:40.4,2577,withdrawal,Bill Payment
965,07:13.2,2672,withdrawal,Bill Payment
965,30:45.2,3258,withdrawal,ATM Withdrawal
966,27:29.7,8560,withdrawal,Bill Payment
966,50:23.4,1940,payment,Restaurant Bill
966,50:40.0,1919,withdrawal,Online Transfer
966,27:16.3,1824,payment,Restaurant Bill
966,43:37.6,1786,deposit,Check Deposit
966,36:54.3,980,withdrawal,Online Transfer
966,19:30.9,1079,payment,Restaurant Bill
967,15:26.0,7521,deposit,Check Deposit
967,08:25.2,9144,payment,Grocery Shopping
967,04:16.2,4213,deposit,Salary Deposit
967,43:25.8,1716,deposit,Salary Deposit
967,15:36.8,9481,payment,Restaurant Bill
967,27:56.8,6590,deposit,Check Deposit
967,24:06.8,6998,deposit,Check Deposit
967,02:54.6,3746,payment,Restaurant Bill
967,30:35.4,492,deposit,Check Deposit
968,28:44.8,5931,deposit,Salary Deposit
968,15:19.7,2992,withdrawal,Online Transfer
968,43:12.1,6018,payment,Grocery Shopping
968,48:18.5,4026,payment,Online Purchase
969,38:51.7,7546,payment,Restaurant Bill
969,49:29.9,2839,payment,Grocery Shopping
969,08:35.7,4499,withdrawal,ATM Withdrawal
969,29:02.1,8945,withdrawal,Online Transfer
969,08:50.3,3099,payment,Grocery Shopping
969,55:03.2,9399,deposit,Cash Deposit
969,45:31.0,2117,payment,Grocery Shopping
970,15:58.6,5508,withdrawal,Bill Payment
970,19:46.5,3508,deposit,Check Deposit
970,46:42.6,3459,deposit,Cash Deposit
970,29:39.8,237,withdrawal,Bill Payment
970,12:07.2,3185,deposit,Cash Deposit
970,38:24.7,3270,withdrawal,Bill Payment
970,22:18.3,7267,deposit,Salary Deposit
970,46:38.0,9258,withdrawal,ATM Withdrawal
970,16:04.6,4701,withdrawal,ATM Withdrawal
971,05:17.9,2026,payment,Restaurant Bill
972,11:16.4,1435,payment,Grocery Shopping
973,28:39.7,1883,deposit,Check Deposit
973,10:25.9,1510,deposit,Cash Deposit
973,58:16.9,7203,withdrawal,ATM Withdrawal
973,19:12.8,6578,payment,Online Purchase
973,05:35.3,6725,withdrawal,ATM Withdrawal
973,40:06.0,8729,payment,Online Purchase
974,45:34.0,3994,payment,Restaurant Bill
974,51:06.9,5809,payment,Online Purchase
975,33:47.9,4794,deposit,Check Deposit
975,07:11.7,4351,payment,Restaurant Bill
975,08:26.3,913,deposit,Cash Deposit
976,16:30.0,6440,deposit,Cash Deposit
976,42:42.1,638,deposit,Cash Deposit
976,10:23.1,5628,payment,Online Purchase
976,48:58.9,2620,payment,Online Purchase
976,30:52.6,7293,deposit,Check Deposit
977,34:35.8,2787,payment,Restaurant Bill
977,15:17.5,935,withdrawal,ATM Withdrawal
977,56:46.4,6827,deposit,Salary Deposit
977,50:01.7,9818,payment,Online Purchase
978,20:50.3,9863,withdrawal,ATM Withdrawal
978,49:27.5,9370,payment,Grocery Shopping
978,12:51.1,5096,payment,Grocery Shopping
978,20:52.5,7515,withdrawal,Bill Payment
978,41:40.4,5761,payment,Online Purchase
978,26:29.8,4717,deposit,Cash Deposit
978,50:52.3,7490,payment,Restaurant Bill
978,28:24.3,3759,deposit,Check Deposit
978,12:12.3,8188,deposit,Check Deposit
979,55:45.7,6445,deposit,Check Deposit
979,36:48.9,8596,deposit,Salary Deposit
979,03:50.2,4165,withdrawal,Bill Payment
979,01:18.9,406,withdrawal,ATM Withdrawal
979,50:49.7,7614,deposit,Salary Deposit
979,13:57.4,2820,deposit,Check Deposit
979,26:18.4,8934,payment,Restaurant Bill
980,04:02.6,5305,deposit,Cash Deposit
980,49:56.3,7836,payment,Restaurant Bill
980,21:03.0,5106,deposit,Check Deposit
980,46:46.2,7667,withdrawal,ATM Withdrawal
981,40:57.6,2251,deposit,Cash Deposit
981,17:43.2,688,payment,Grocery Shopping
982,30:48.0,3451,payment,Grocery Shopping
982,50:45.3,7987,deposit,Salary Deposit
982,12:21.3,3930,withdrawal,ATM Withdrawal
982,11:29.7,6285,withdrawal,Online Transfer
982,22:07.7,6398,withdrawal,Online Transfer
983,55:56.8,6097,deposit,Cash Deposit
983,22:45.0,5312,payment,Grocery Shopping
983,02:25.3,419,payment,Restaurant Bill
983,28:26.6,547,withdrawal,Bill Payment
983,05:15.9,2161,deposit,Check Deposit
983,52:02.8,5592,payment,Restaurant Bill
983,02:16.6,2381,payment,Grocery Shopping
983,02:05.8,8432,deposit,Cash Deposit
983,40:21.7,8865,withdrawal,ATM Withdrawal
984,59:57.2,7742,withdrawal,ATM Withdrawal
984,36:35.6,4637,withdrawal,Bill Payment
984,39:15.2,7663,withdrawal,ATM Withdrawal
984,05:05.6,9784,deposit,Cash Deposit
984,42:50.8,8553,withdrawal,Online Transfer
984,52:00.7,7355,payment,Restaurant Bill
984,54:46.9,3184,deposit,Check Deposit
984,05:07.5,7071,payment,Online Purchase
984,17:03.0,3190,payment,Restaurant Bill
985,54:06.9,5150,payment,Grocery Shopping
985,07:23.8,7368,withdrawal,Bill Payment
985,18:32.6,3290,withdrawal,ATM Withdrawal
985,46:34.6,7152,deposit,Check Deposit
986,24:26.0,6157,withdrawal,Online Transfer
986,30:57.4,8522,deposit,Check Deposit
986,10:33.9,7229,payment,Online Purchase
986,04:11.6,1146,payment,Online Purchase
986,48:13.0,558,payment,Online Purchase
986,29:31.4,1834,withdrawal,Bill Payment
986,19:57.1,5656,withdrawal,ATM Withdrawal
986,41:35.4,8103,deposit,Salary Deposit
987,57:00.3,8665,payment,Grocery Shopping
987,07:59.9,9278,payment,Restaurant Bill
987,53:01.9,2627,withdrawal,Bill Payment
987,16:14.3,6180,withdrawal,Bill Payment
987,46:14.9,8128,deposit,Salary Deposit
987,33:19.7,3283,withdrawal,ATM Withdrawal
988,03:02.5,5011,withdrawal,Online Transfer
988,54:54.5,8620,deposit,Salary Deposit
988,25:41.8,6438,payment,Grocery Shopping
988,12:59.6,9278,deposit,Salary Deposit
988,27:55.4,6660,deposit,Check Deposit
988,05:16.3,7917,withdrawal,Bill Payment
988,54:53.7,3837,deposit,Check Deposit
989,55:50.3,2138,deposit,Salary Deposit
989,15:21.4,9720,deposit,Salary Deposit
989,55:09.4,2844,deposit,Salary Deposit
989,26:02.4,3457,deposit,Cash Deposit
991,24:11.4,4752,withdrawal,Bill Payment
992,56:38.6,436,deposit,Salary Deposit
992,45:28.9,949,deposit,Check Deposit
992,29:20.0,1841,withdrawal,Bill Payment
992,06:30.7,8932,payment,Online Purchase
992,30:57.5,7178,withdrawal,ATM Withdrawal
992,13:25.8,2952,deposit,Check Deposit
992,37:07.6,7735,withdrawal,Online Transfer
993,23:43.3,1049,payment,Online Purchase
993,53:56.8,7399,payment,Restaurant Bill
993,54:01.9,2939,payment,Restaurant Bill
993,03:03.5,6614,deposit,Check Deposit
994,42:11.9,1296,withdrawal,Online Transfer
994,39:42.0,5162,payment,Grocery Shopping
994,45:16.1,2174,deposit,Cash Deposit
994,20:34.2,9807,withdrawal,Bill Payment
995,18:06.8,5715,withdrawal,Bill Payment
995,15:09.9,6654,payment,Online Purchase
996,47:22.9,608,payment,Grocery Shopping
996,43:29.5,7845,deposit,Salary Deposit
996,47:24.1,6264,withdrawal,Online Transfer
996,31:56.3,4588,payment,Grocery Shopping
996,50:32.9,6037,withdrawal,Online Transfer
996,34:02.2,4810,deposit,Salary Deposit
997,00:36.8,9171,deposit,Cash Deposit
997,20:55.5,8835,deposit,Salary Deposit
997,12:47.4,3506,deposit,Cash Deposit
997,51:38.8,2750,withdrawal,Online Transfer
997,06:51.8,2880,withdrawal,Online Transfer
997,30:12.4,5107,payment,Online Purchase
997,16:41.5,8234,payment,Grocery Shopping
998,41:14.1,3165,deposit,Cash Deposit
998,19:10.1,3602,deposit,Salary Deposit
998,07:40.3,8153,payment,Restaurant Bill
998,59:25.4,2987,deposit,Cash Deposit
998,30:50.0,1580,deposit,Cash Deposit
998,27:00.3,1369,payment,Online Purchase
999,55:00.7,3818,withdrawal,Bill Payment
999,45:28.0,8096,deposit,Salary Deposit
999,39:28.8,9297,payment,Restaurant Bill
999,18:20.8,1602,payment,Online Purchase
1000,37:43.1,9392,withdrawal,ATM Withdrawal
1000,28:11.8,9196,deposit,Check Deposit
1000,30:28.8,9792,deposit,Cash Deposit
1000,10:38.1,2979,deposit,Check Deposit
1000,02:12.5,6989,payment,Grocery Shopping
1000,55:53.5,6914,deposit,Check Deposit
